Item Name,UNIQID2,UNIQID3,sku,SKU Code,Category,Colour,Brand,Size,Category,Tally Code,Link
1,1PR26,140,1PR2640,test_code_3928,Kurta Only,PR26,,40,Kurta Only,tally_3928,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR26,142,1PR2642,test_code_3929,Kurta Only,PR26,,42,Kurta Only,tally_3929,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR26,144,1PR2644,test_code_3930,Kurta Only,PR26,,44,Kurta Only,tally_3930,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR27,136,1PR2736,test_code_3931,Kurta Only,PR27,,36,Kurta Only,tally_3931,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR27,138,1PR2738,test_code_3932,Kurta Only,PR27,,38,Kurta Only,tally_3932,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR27,140,1PR2740,test_code_3933,Kurta Only,PR27,,40,Kurta Only,tally_3933,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR27,142,1PR2742,test_code_3934,Kurta Only,PR27,,42,Kurta Only,tally_3934,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR27,144,1PR2744,test_code_3935,Kurta Only,PR27,,44,Kurta Only,tally_3935,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR28,136,1PR2836,test_code_3936,Kurta Only,PR28,,36,Kurta Only,tally_3936,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR28,138,1PR2838,test_code_3937,Kurta Only,PR28,,38,Kurta Only,tally_3937,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR28,140,1PR2840,test_code_3938,Kurta Only,PR28,,40,Kurta Only,tally_3938,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR28,142,1PR2842,test_code_3939,Kurta Only,PR28,,42,Kurta Only,tally_3939,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR28,144,1PR2844,test_code_3940,Kurta Only,PR28,,44,Kurta Only,tally_3940,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR29,136,1PR2936,test_code_3941,Kurta Only,PR29,,36,Kurta Only,tally_3941,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR29,138,1PR2938,test_code_3942,Kurta Only,PR29,,38,Kurta Only,tally_3942,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR29,140,1PR2940,test_code_3943,Kurta Only,PR29,,40,Kurta Only,tally_3943,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR29,142,1PR2942,test_code_3944,Kurta Only,PR29,,42,Kurta Only,tally_3944,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR29,144,1PR2944,test_code_3945,Kurta Only,PR29,,44,Kurta Only,tally_3945,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR30,136,1PR3036,test_code_3946,Kurta Only,PR30,,36,Kurta Only,tally_3946,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR30,138,1PR3038,test_code_3947,Kurta Only,PR30,,38,Kurta Only,tally_3947,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR30,140,1PR3040,test_code_3948,Kurta Only,PR30,,40,Kurta Only,tally_3948,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR30,142,1PR3042,test_code_3949,Kurta Only,PR30,,42,Kurta Only,tally_3949,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
1,1PR30,144,1PR3044,test_code_3950,Kurta Only,PR30,,44,Kurta Only,tally_3950,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21MN,2136,21MN36,test_code_3951,Kurta Only,MN,,36,Kurta Only,tally_3951,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21MN,2138,21MN38,test_code_3952,Kurta Only,MN,,38,Kurta Only,tally_3952,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21MN,2140,21MN40,test_code_3953,Kurta Only,MN,,40,Kurta Only,tally_3953,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21MN,2142,21MN42,test_code_3954,Kurta Only,MN,,42,Kurta Only,tally_3954,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21MN,2144,21MN44,test_code_3955,Kurta Only,MN,,44,Kurta Only,tally_3955,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21TRD,2136,21TRD36,test_code_3956,Kurta Only,TRD,,36,Kurta Only,tally_3956,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21TRD,2138,21TRD38,test_code_3957,Kurta Only,TRD,,38,Kurta Only,tally_3957,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21TRD,2140,21TRD40,test_code_3958,Kurta Only,TRD,,40,Kurta Only,tally_3958,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21TRD,2142,21TRD42,test_code_3959,Kurta Only,TRD,,42,Kurta Only,tally_3959,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21TRD,2144,21TRD44,test_code_3960,Kurta Only,TRD,,44,Kurta Only,tally_3960,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BTGN,2136,21BTGN36,test_code_3961,Kurta Only,BTGN,,36,Kurta Only,tally_3961,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BTGN,2138,21BTGN38,test_code_3962,Kurta Only,BTGN,,38,Kurta Only,tally_3962,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BTGN,2140,21BTGN40,test_code_3963,Kurta Only,BTGN,,40,Kurta Only,tally_3963,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BTGN,2142,21BTGN42,test_code_3964,Kurta Only,BTGN,,42,Kurta Only,tally_3964,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BTGN,2144,21BTGN44,test_code_3965,Kurta Only,BTGN,,44,Kurta Only,tally_3965,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PPY,2136,21PPY36,test_code_3966,Kurta Only,PPY,,36,Kurta Only,tally_3966,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PPY,2138,21PPY38,test_code_3967,Kurta Only,PPY,,38,Kurta Only,tally_3967,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PPY,2140,21PPY40,test_code_3968,Kurta Only,PPY,,40,Kurta Only,tally_3968,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PPY,2142,21PPY42,test_code_3969,Kurta Only,PPY,,42,Kurta Only,tally_3969,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PPY,2144,21PPY44,test_code_3970,Kurta Only,PPY,,44,Kurta Only,tally_3970,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DNBU,2136,21DNBU36,test_code_3971,Kurta Only,DNBU,,36,Kurta Only,tally_3971,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DNBU,2138,21DNBU38,test_code_3972,Kurta Only,DNBU,,38,Kurta Only,tally_3972,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DNBU,2140,21DNBU40,test_code_3973,Kurta Only,DNBU,,40,Kurta Only,tally_3973,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DNBU,2142,21DNBU42,test_code_3974,Kurta Only,DNBU,,42,Kurta Only,tally_3974,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DNBU,2144,21DNBU44,test_code_3975,Kurta Only,DNBU,,44,Kurta Only,tally_3975,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21KW,2136,21KW36,test_code_3976,Kurta Only,KW,,36,Kurta Only,tally_3976,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21KW,2138,21KW38,test_code_3977,Kurta Only,KW,,38,Kurta Only,tally_3977,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21KW,2140,21KW40,test_code_3978,Kurta Only,KW,,40,Kurta Only,tally_3978,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21KW,2142,21KW42,test_code_3979,Kurta Only,KW,,42,Kurta Only,tally_3979,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21KW,2144,21KW44,test_code_3980,Kurta Only,KW,,44,Kurta Only,tally_3980,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21WH,2136,21WH36,test_code_3981,Kurta Only,WH,,36,Kurta Only,tally_3981,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21WH,2138,21WH38,test_code_3982,Kurta Only,WH,,38,Kurta Only,tally_3982,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21WH,2140,21WH40,test_code_3983,Kurta Only,WH,,40,Kurta Only,tally_3983,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21WH,2142,21WH42,test_code_3984,Kurta Only,WH,,42,Kurta Only,tally_3984,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21WH,2144,21WH44,test_code_3985,Kurta Only,WH,,44,Kurta Only,tally_3985,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BLK,2136,21BLK36,test_code_3986,Kurta Only,BLK,,36,Kurta Only,tally_3986,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BLK,2138,21BLK38,test_code_3987,Kurta Only,BLK,,38,Kurta Only,tally_3987,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BLK,2140,21BLK40,test_code_3988,Kurta Only,BLK,,40,Kurta Only,tally_3988,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BLK,2142,21BLK42,test_code_3989,Kurta Only,BLK,,42,Kurta Only,tally_3989,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BLK,2144,21BLK44,test_code_3990,Kurta Only,BLK,,44,Kurta Only,tally_3990,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LM,2136,21LM36,test_code_3991,Kurta Only,LM,,36,Kurta Only,tally_3991,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LM,2138,21LM38,test_code_3992,Kurta Only,LM,,38,Kurta Only,tally_3992,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LM,2140,21LM40,test_code_3993,Kurta Only,LM,,40,Kurta Only,tally_3993,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LM,2142,21LM42,test_code_3994,Kurta Only,LM,,42,Kurta Only,tally_3994,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LM,2144,21LM44,test_code_3995,Kurta Only,LM,,44,Kurta Only,tally_3995,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BG,2136,21BG36,test_code_3996,Kurta Only,BG,,36,Kurta Only,tally_3996,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BG,2138,21BG38,test_code_3997,Kurta Only,BG,,38,Kurta Only,tally_3997,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BG,2140,21BG40,test_code_3998,Kurta Only,BG,,40,Kurta Only,tally_3998,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BG,2142,21BG42,test_code_3999,Kurta Only,BG,,42,Kurta Only,tally_3999,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21BG,2144,21BG44,test_code_4000,Kurta Only,BG,,44,Kurta Only,tally_4000,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBU,2136,21DBU36,test_code_4001,Kurta Only,DBU,,36,Kurta Only,tally_4001,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBU,2138,21DBU38,test_code_4002,Kurta Only,DBU,,38,Kurta Only,tally_4002,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBU,2140,21DBU40,test_code_4003,Kurta Only,DBU,,40,Kurta Only,tally_4003,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBU,2142,21DBU42,test_code_4004,Kurta Only,DBU,,42,Kurta Only,tally_4004,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBU,2144,21DBU44,test_code_4005,Kurta Only,DBU,,44,Kurta Only,tally_4005,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21INK,2136,21INK36,test_code_4006,Kurta Only,INK,,36,Kurta Only,tally_4006,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21INK,2138,21INK38,test_code_4007,Kurta Only,INK,,38,Kurta Only,tally_4007,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21INK,2140,21INK40,test_code_4008,Kurta Only,INK,,40,Kurta Only,tally_4008,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21INK,2142,21INK42,test_code_4009,Kurta Only,INK,,42,Kurta Only,tally_4009,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21INK,2144,21INK44,test_code_4010,Kurta Only,INK,,44,Kurta Only,tally_4010,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LGN,2136,21LGN36,test_code_4011,Kurta Only,LGN,,36,Kurta Only,tally_4011,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LGN,2138,21LGN38,test_code_4012,Kurta Only,LGN,,38,Kurta Only,tally_4012,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LGN,2140,21LGN40,test_code_4013,Kurta Only,LGN,,40,Kurta Only,tally_4013,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LGN,2142,21LGN42,test_code_4014,Kurta Only,LGN,,42,Kurta Only,tally_4014,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21LGN,2144,21LGN44,test_code_4015,Kurta Only,LGN,,44,Kurta Only,tally_4015,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PK,2136,21PK36,test_code_4016,Kurta Only,PK,,36,Kurta Only,tally_4016,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PK,2138,21PK38,test_code_4017,Kurta Only,PK,,38,Kurta Only,tally_4017,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PK,2140,21PK40,test_code_4018,Kurta Only,PK,,40,Kurta Only,tally_4018,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PK,2142,21PK42,test_code_4019,Kurta Only,PK,,42,Kurta Only,tally_4019,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21PK,2144,21PK44,test_code_4020,Kurta Only,PK,,44,Kurta Only,tally_4020,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBG,2136,21DBG36,test_code_4021,Kurta Only,DBG,,36,Kurta Only,tally_4021,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBG,2138,21DBG38,test_code_4022,Kurta Only,DBG,,38,Kurta Only,tally_4022,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBG,2140,21DBG40,test_code_4023,Kurta Only,DBG,,40,Kurta Only,tally_4023,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBG,2142,21DBG42,test_code_4024,Kurta Only,DBG,,42,Kurta Only,tally_4024,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
21,21DBG,2144,21DBG44,test_code_4025,Kurta Only,DBG,,44,Kurta Only,tally_4025,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
2847,2847MN,284736,2847MN36,test_code_4026,Kurta Only,MN,,36,Kurta Only,tally_4026,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
2847,2847MN,284738,2847MN38,test_code_4027,Kurta Only,MN,,38,Kurta Only,tally_4027,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
2847,2847MN,284740,2847MN40,test_code_4028,Kurta Only,MN,,40,Kurta Only,tally_4028,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
2847,2847MN,284742,2847MN42,test_code_4029,Kurta Only,MN,,42,Kurta Only,tally_4029,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
2847,2847MN,284744,2847MN44,test_code_4030,Kurta Only,MN,,44,Kurta Only,tally_4030,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
J2,J2FZ,J236,J2FZ36,test_code_4031,Jacket,FZ,,36,Jacket,tally_4031,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
J2,J2FZ,J238,J2FZ38,test_code_4032,Jacket,FZ,,38,Jacket,tally_4032,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
J2,J2FZ,J240,J2FZ40,test_code_4033,Jacket,FZ,,40,Jacket,tally_4033,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/9/13/5cb4381e-68f4-4187-a299-9f1fed2643df1568378730983-1.jpg"
